AuthorID,Author,Date,Content,Attachments,Reactions
"805529253084921896","4.0 Solutions","2021-03-01T09:34:45.5180000+08:00","Hey everyone! G5 Consulting , a member from the Mastermind Program, just posted a video! Go check it out!
In this video Kevin Jones from Ectobox and David Schultz from G5 Consulting revisit the tank farm demo using local brokers that publish to an enterprise broker. It has all of the same functionality as before, just with a different architecture. It also use Perspective rather than Vision to visualize the tanks.
https://www.youtube.com/embed/9pCCVcyYrlU","","ismile (5)"
"159985870458322944","MEE6#4876","2021-03-02T05:08:29.2210000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=2UntuZ2_25Q","","ishocked (2),👍 (2)"
"159985870458322944","MEE6#4876","2021-03-03T01:17:35.7720000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=WTR7o9qc5AI","","👍 (7)"
"159985870458322944","MEE6#4876","2021-03-04T01:52:14.5250000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=jQLAmHza0Dc","","ishocked (4),👏 (6),ismile (1),👍 (3)"
"159985870458322944","MEE6#4876","2021-03-06T08:47:39.0400000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=Kgsx-5wY5fo","","😆 (4),👍 (8),ishocked (1),💯 (3),🎢 (1),🤣 (1)"
"817835202746253344","IIoT#4707","2021-03-08T22:33:49.1980000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=jcVPzjTYuS0","","👍 (11),🔥 (2)"
"817835202746253344","IIoT#4707","2021-03-09T23:03:37.6740000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=d4BdhrO4oEM","","👏 (7)"
"817835202746253344","IIoT#4707","2021-03-11T07:18:10.6620000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=eyDcWPic0Do","","🌩️ (7),👍 (3)"
"817835202746253344","IIoT#4707","2021-03-13T01:42:17.8990000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=10df9lIV9L8","","💯 (3)"
"382941357699760129","walker.reynolds","2021-03-13T03:13:52.6680000+08:00","https://youtu.be/10df9lIV9L8","","ishocked (2),👍 (2)"
"817835202746253344","IIoT#4707","2021-03-16T22:44:09.3680000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=EgMX8zxGu6I","","🤩 (2),👏 (3)"
"194289793905983489","zackscriven","2021-03-17T18:22:21.1710000+08:00","Questions from yesterday's Q&A","https://cdn.discordapp.com/attachments/740291928746229852/821689908233109520/Screen_Shot_2021-03-17_at_5.21.48_AM.png?ex=68defb1c&is=68dda99c&hm=1178234ca34dda846dce993bedf30a2017fb4b8ae4c5160a378951a95805ad36&","👏 (2)"
"817835202746253344","IIoT#4707","2021-03-23T03:52:38.3510000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=wboQZBWrxvQ","","👍 (7),canary (4)"
"817835202746253344","IIoT#4707","2021-03-24T00:11:58.2280000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=jjSsukhAVTM","","mastermind (1),ismile (1)"
